Año del Accidente,Mes del Accidente,Día del Accidente,Hora del Día,Día de la Semana,Ciudad o Municipio,Accidente: Intersección,Accidente: Fuga,Condiciones de Iluminación,Condiciones Climáticas (2016+),Límite de Velocidad en el Lugar del Accidente,Peor Lesión en el Accidente,Tipo de Parte,Edad de la Persona,Género de la Persona
2015,July,22,1:00 PM - 2:00 PM,Wednesday,Wayne County: Detroit,Accidente fuera de intersección,Not hit-and-run,Luz del día,No codificado y errores,30,Lesión posible (C),Conductor de vehículo motorizado,74,Femenino
2015,July,22,10:00 AM - 11:00 AM,Wednesday,Wayne County: Detroit,Accidente en intersección,Fuga,Luz del día,No codificado y errores,30,Lesión menor sospechada (B),Conductor de vehículo motorizado,DOB invalid,Masculino
2015,August,22,5:00 AM - 6:00 AM,Saturday,Wayne County: Detroit,Accidente fuera de intersección,Not hit-and-run,Dark unlighted,No codificado y errores,35,Fatal injury (K),Conductor de vehículo motorizado,27,Masculino
2015,August,22,1:00 PM - 2:00 PM,Saturday,Wayne County: Detroit,Accidente en intersección,Not hit-and-run,Luz del día,No codificado y errores,25,Lesión posible (C),Conductor de vehículo motorizado,29,Masculino
2015,August,22,8:00 PM - 9:00 PM,Saturday,Wayne County: Detroit,Accidente fuera de intersección,Fuga,Oscuridad iluminada,No codificado y errores,35,Fatal injury (K),Conductor de vehículo motorizado,37,Masculino
2015,September,22,10:00 PM - 11:00 PM,Tuesday,Wayne County: Brownstown Twp.,Accidente fuera de intersección,Fuga,Oscuridad iluminada,No codificado y errores,50,Fatal injury (K),Conductor de vehículo motorizado,22,Masculino
2015,September,22,6:00 AM - 7:00 AM,Tuesday,Wayne County: Livonia,Accidente en intersección,Not hit-and-run,Dark unlighted,No codificado y errores,45,Lesión menor sospechada (B),Conductor de vehículo motorizado,52,Masculino
2015,September,22,5:00 PM - 6:00 PM,Tuesday,Wayne County: Detroit,Accidente fuera de intersección,Not hit-and-run,Luz del día,No codificado y errores,35,Lesión posible (C),Conductor de vehículo motorizado,24,Masculino
2015,October,22,12:00 midnight - 1:00 AM,Jueves,Wayne County: Detroit,Accidente en intersección,Fuga,Oscuridad iluminada,No codificado y errores,35,Sin lesión (O),Conductor de vehículo motorizado,DOB invalid,Femenino
2015,December,22,5:00 PM - 6:00 PM,Tuesday,Wayne County: Detroit,Accidente en intersección,Not hit-and-run,Dark unlighted,No codificado y errores,25,Lesión posible (C),Conductor de vehículo motorizado,22,Masculino
2015,December,22,1:00 PM - 2:00 PM,Tuesday,Wayne County: Detroit,Accidente fuera de intersección,Fuga,Luz del día,No codificado y errores,25,Lesión grave sospechada (A),Conductor de vehículo motorizado,DOB invalid,Femenino
2015,December,22,1:00 AM - 2:00 AM,Tuesday,Wayne County: Detroit,Accidente fuera de intersección,Fuga,Oscuridad iluminada,No codificado y errores,20,Lesión menor sospechada (B),Conductor de vehículo motorizado,DOB invalid,No codificado y errores
2015,January,23,7:00 PM - 8:00 PM,Friday,Wayne County: Taylor,Accidente fuera de intersección,Not hit-and-run,Dark unlighted,No codificado y errores,40,Lesión grave sospechada (A),Conductor de vehículo motorizado,23,Masculino
2015,January,23,11:00 AM - 12:00 noon,Friday,Wayne County: Detroit,Accidente fuera de intersección,Fuga,Luz del día,No codificado y errores,35,Lesión posible (C),Conductor de vehículo motorizado,DOB invalid,Masculino
2015,January,23,1:00 PM - 2:00 PM,Friday,Wayne County: Detroit,Accidente fuera de intersección,Fuga,Luz del día,No codificado y errores,35,Lesión menor sospechada (B),Conductor de vehículo motorizado,DOB invalid,No codificado y errores
2015,Febrero,23,5:00 PM - 6:00 PM,Monday,Wayne County: Lincoln Park,Accidente en intersección,Not hit-and-run,Luz del día,No codificado y errores,40,Lesión posible (C),Conductor de vehículo motorizado,53,Masculino
2015,Febrero,23,2:00 AM - 3:00 AM,Monday,Wayne County: Taylor,Accidente fuera de intersección,Not hit-and-run,Dark unlighted,No codificado y errores,25,Fatal injury (K),Conductor de vehículo motorizado,20,Masculino
2015,Febrero,23,9:00 AM - 10:00 AM,Monday,Wayne County: Detroit,Accidente fuera de intersección,Fuga,Luz del día,No codificado y errores,15,Lesión posible (C),Conductor de vehículo motorizado,DOB invalid,No codificado y errores
2015,Marzo,23,9:00 PM - 10:00 PM,Monday,Wayne County: Detroit,Accidente fuera de intersección,Fuga,Dark unlighted,No codificado y errores,25,Lesión posible (C),Conductor de vehículo motorizado,DOB invalid,Masculino
2015,April,23,9:00 PM - 10:00 PM,Jueves,Wayne County: Detroit,Accidente en intersección,Not hit-and-run,Dark unlighted,No codificado y errores,30,Lesión posible (C),Conductor de vehículo motorizado,65,Masculino
2015,May,23,1:00 PM - 2:00 PM,Saturday,Wayne County: Dearborn,Accidente fuera de intersección,Not hit-and-run,Luz del día,No codificado y errores,25,Lesión grave sospechada (A),Conductor de vehículo motorizado,46,Masculino
2015,May,23,12:00 noon - 1:00 PM,Saturday,Wayne County: Detroit,Accidente fuera de intersección,Not hit-and-run,Luz del día,No codificado y errores,30,Lesión posible (C),Conductor de vehículo motorizado,22,Femenino
2015,May,23,5:00 AM - 6:00 AM,Saturday,Wayne County: Detroit,Accidente en intersección,Fuga,Oscuridad iluminada,No codificado y errores,35,Lesión posible (C),Conductor de vehículo motorizado,29,Femenino
2015,May,23,11:00 PM - 12:00 midnight,Saturday,Wayne County: Detroit,Accidente en intersección,Fuga,Oscuridad iluminada,No codificado y errores,25,Lesión posible (C),Conductor de vehículo motorizado,DOB invalid,No codificado y errores
2015,June,23,1:00 PM - 2:00 PM,Tuesday,Wayne County: Detroit,Accidente fuera de intersección,Not hit-and-run,Luz del día,No codificado y errores,No codificado y errores,Lesión posible (C),Conductor de vehículo motorizado,65,Masculino
2015,July,23,7:00 AM - 8:00 AM,Jueves,Wayne County: Taylor,Accidente en intersección,Not hit-and-run,Luz del día,No codificado y errores,35,Lesión menor sospechada (B),Conductor de vehículo motorizado,28,Femenino
2015,July,23,5:00 PM - 6:00 PM,Jueves,Wayne County: Detroit,Accidente fuera de intersección,Not hit-and-run,Luz del día,No codificado y errores,25,Sin lesión (O),Conductor de vehículo motorizado,40,Femenino
2015,July,23,9:00 PM - 10:00 PM,Jueves,Wayne County: Detroit,Accidente en intersección,Not hit-and-run,Dusk,No codificado y errores,25,Lesión posible (C),Conductor de vehículo motorizado,54,Masculino
2015,August,23,5:00 AM - 6:00 AM,Sunday,Wayne County: Detroit,Accidente fuera de intersección,Not hit-and-run,Oscuridad iluminada,No codificado y errores,25,Lesión posible (C),Conductor de vehículo motorizado,44,Femenino
2015,August,23,4:00 AM - 5:00 AM,Sunday,Wayne County: Detroit,Accidente fuera de intersección,Fuga,Oscuridad iluminada,No codificado y errores,20,Lesión menor sospechada (B),Conductor de vehículo motorizado,DOB invalid,No codificado y errores
2015,September,23,4:00 PM - 5:00 PM,Wednesday,Wayne County: Wayne,Accidente fuera de intersección,Fuga,Luz del día,No codificado y errores,40,Lesión menor sospechada (B),Conductor de vehículo motorizado,DOB invalid,No codificado y errores
2015,September,23,11:00 AM - 12:00 noon,Wednesday,Wayne County: Taylor,Accidente fuera de intersección,Not hit-and-run,Luz del día,No codificado y errores,45,Lesión grave sospechada (A),Conductor de vehículo motorizado,63,Masculino
2015,September,23,11:00 AM - 12:00 noon,Wednesday,Wayne County: Taylor,Accidente fuera de intersección,Not hit-and-run,Luz del día,No codificado y errores,45,Lesión grave sospechada (A),Conductor de vehículo motorizado,DOB invalid,No codificado y errores
2015,September,23,12:00 noon - 1:00 PM,Wednesday,Wayne County: Detroit,Accidente en intersección,Not hit-and-run,Luz del día,No codificado y errores,30,Sin lesión (O),Conductor de vehículo motorizado,24,Femenino
2015,October,23,2:00 PM - 3:00 PM,Friday,Wayne County: Dearborn,Accidente fuera de intersección,Not hit-and-run,Luz del día,No codificado y errores,35,Lesión grave sospechada (A),Conductor de vehículo motorizado,16,Masculino
2015,October,23,5:00 PM - 6:00 PM,Friday,Wayne County: Detroit,Accidente fuera de intersección,Not hit-and-run,Luz del día,No codificado y errores,35,Lesión posible (C),Conductor de vehículo motorizado,21,Masculino
2015,October,23,9:00 AM - 10:00 AM,Friday,Wayne County: Detroit,Accidente en intersección,Not hit-and-run,Luz del día,No codificado y errores,25,Lesión menor sospechada (B),Conductor de vehículo motorizado,36,Femenino
2015,October,23,11:00 AM - 12:00 noon,Friday,Wayne County: Detroit,Accidente en intersección,Not hit-and-run,Luz del día,No codificado y errores,35,Lesión menor sospechada (B),Conductor de vehículo motorizado,41,Femenino
2015,October,23,8:00 PM - 9:00 PM,Friday,Wayne County: Detroit,Accidente fuera de intersección,Fuga,Oscuridad iluminada,No codificado y errores,25,Lesión menor sospechada (B),Conductor de vehículo motorizado,DOB invalid,No codificado y errores
2015,November,23,3:00 PM - 4:00 PM,Monday,Wayne County: Detroit,Accidente en intersección,Not hit-and-run,Luz del día,No codificado y errores,35,Lesión menor sospechada (B),Conductor de vehículo motorizado,23,Femenino
2015,December,23,6:00 PM - 7:00 PM,Wednesday,Wayne County: Inkster,Accidente en intersección,Not hit-and-run,Oscuridad iluminada,No codificado y errores,40,Lesión grave sospechada (A),Conductor de vehículo motorizado,29,Masculino
2015,December,23,10:00 PM - 11:00 PM,Wednesday,Wayne County: Detroit,Accidente fuera de intersección,Not hit-and-run,Oscuridad iluminada,No codificado y errores,30,Fatal injury (K),Conductor de vehículo motorizado,81,Masculino
2015,January,24,2:00 AM - 3:00 AM,Saturday,Wayne County: Detroit,Accidente fuera de intersección,Fuga,Dawn,No codificado y errores,30,Lesión posible (C),Conductor de vehículo motorizado,DOB invalid,No codificado y errores
2015,January,24,1:00 AM - 2:00 AM,Saturday,Wayne County: Detroit,Accidente fuera de intersección,Fuga,Oscuridad iluminada,No codificado y errores,30,Lesión menor sospechada (B),Conductor de vehículo motorizado,DOB invalid,No codificado y errores
2015,January,24,6:00 AM - 7:00 AM,Saturday,Wayne County: Detroit,Accidente fuera de intersección,Fuga,Dark unlighted,No codificado y errores,25,Lesión posible (C),Conductor de vehículo motorizado,DOB invalid,No codificado y errores
2015,Marzo,24,3:00 PM - 4:00 PM,Tuesday,Wayne County: Wyandotte,Accidente en intersección,Not hit-and-run,Luz del día,No codificado y errores,25,Lesión grave sospechada (A),Conductor de vehículo motorizado,69,Femenino
2015,Marzo,24,2:00 AM - 3:00 AM,Tuesday,Wayne County: Detroit,Accidente fuera de intersección,Not hit-and-run,Oscuridad iluminada,No codificado y errores,55,Lesión grave sospechada (A),Conductor de vehículo motorizado,21,Femenino
2015,April,24,4:00 PM - 5:00 PM,Friday,Wayne County: Detroit,Accidente en intersección,Not hit-and-run,Luz del día,No codificado y errores,35,Lesión posible (C),Conductor de vehículo motorizado,32,Masculino
2015,April,24,4:00 PM - 5:00 PM,Friday,Wayne County: Detroit,Accidente fuera de intersección,Fuga,Dark unlighted,No codificado y errores,35,Sin lesión (O),Conductor de vehículo motorizado,64,Masculino
2015,May,24,1:00 AM - 2:00 AM,Sunday,Wayne County: Detroit,Accidente fuera de intersección,Fuga,Oscuridad iluminada,No codificado y errores,30,Lesión grave sospechada (A),Conductor de vehículo motorizado,DOB invalid,Masculino
2015,June,24,7:00 PM - 8:00 PM,Wednesday,Wayne County: Detroit,Accidente fuera de intersección,Not hit-and-run,Dawn,No codificado y errores,25,Fatal injury (K),Conductor de vehículo motorizado,29,Masculino
2015,June,24,7:00 PM - 8:00 PM,Wednesday,Wayne County: Detroit,Accidente fuera de intersección,Not hit-and-run,Dawn,No codificado y errores,25,Fatal injury (K),Conductor de vehículo motorizado,DOB invalid,No codificado y errores
2015,June,24,8:00 PM - 9:00 PM,Wednesday,Wayne County: Detroit,Accidente en intersección,Fuga,Oscuridad iluminada,No codificado y errores,25,Sin lesión (O),Conductor de vehículo motorizado,DOB invalid,No codificado y errores
2015,June,24,10:00 PM - 11:00 PM,Wednesday,Wayne County: Detroit,Accidente en intersección,Fuga,Dark unlighted,No codificado y errores,25,Lesión grave sospechada (A),Conductor de vehículo motorizado,DOB invalid,No codificado y errores
2015,July,24,10:00 PM - 11:00 PM,Friday,Wayne County: Brownstown Twp.,Accidente fuera de intersección,Not hit-and-run,Dark unlighted,No codificado y errores,70,Fatal injury (K),Conductor de vehículo motorizado,39,Femenino
2015,July,24,5:00 PM - 6:00 PM,Friday,Wayne County: Inkster,Accidente fuera de intersección,Not hit-and-run,Luz del día,No codificado y errores,25,Lesión grave sospechada (A),Conductor de vehículo motorizado,14,Masculino
2015,July,24,8:00 PM - 9:00 PM,Friday,Wayne County: Dearborn,Accidente en intersección,Not hit-and-run,Luz del día,No codificado y errores,35,Lesión menor sospechada (B),Conductor de vehículo motorizado,16,Femenino
2015,July,24,8:00 PM - 9:00 PM,Friday,Wayne County: Dearborn,Accidente en intersección,Not hit-and-run,Luz del día,No codificado y errores,35,Lesión menor sospechada (B),Conductor de vehículo motorizado,29,Femenino
2015,August,24,6:00 PM - 7:00 PM,Monday,Wayne County: Detroit,Accidente en intersección,Fuga,Luz del día,No codificado y errores,30,Lesión posible (C),Conductor de vehículo motorizado,DOB invalid,No codificado y errores
2015,September,24,1:00 PM - 2:00 PM,Jueves,Wayne County: Detroit,Accidente fuera de intersección,Fuga,Luz del día,No codificado y errores,40,Lesión menor sospechada (B),Conductor de vehículo motorizado,DOB invalid,No codificado y errores
2015,September,24,11:00 PM - 12:00 midnight,Jueves,Wayne County: Detroit,Accidente fuera de intersección,Fuga,Oscuridad iluminada,No codificado y errores,25,Lesión grave sospechada (A),Conductor de vehículo motorizado,DOB invalid,No codificado y errores
2015,October,24,7:00 AM - 8:00 AM,Saturday,Wayne County: Dearborn,Accidente fuera de intersección,Not hit-and-run,Dark unlighted,No codificado y errores,35,Lesión grave sospechada (A),Conductor de vehículo motorizado,64,Femenino
2015,October,24,8:00 PM - 9:00 PM,Saturday,Wayne County: Dearborn,Accidente en intersección,Not hit-and-run,Oscuridad iluminada,No codificado y errores,35,Lesión menor sospechada (B),Conductor de vehículo motorizado,58,Masculino
2015,October,24,7:00 AM - 8:00 AM,Saturday,Wayne County: Detroit,Accidente fuera de intersección,Not hit-and-run,Dawn,No codificado y errores,30,Lesión menor sospechada (B),Conductor de vehículo motorizado,49,Femenino
2015,November,24,6:00 AM - 7:00 AM,Tuesday,Wayne County: Dearborn,Accidente en intersección,Not hit-and-run,Oscuridad iluminada,No codificado y errores,35,Fatal injury (K),Conductor de vehículo motorizado,57,Femenino
2015,November,24,8:00 PM - 9:00 PM,Tuesday,Wayne County: Detroit,Accidente fuera de intersección,Fuga,Oscuridad iluminada,No codificado y errores,30,Lesión posible (C),Conductor de vehículo motorizado,DOB invalid,No codificado y errores
2015,December,24,7:00 PM - 8:00 PM,Jueves,Wayne County: Romulus,Accidente fuera de intersección,Not hit-and-run,Dark unlighted,No codificado y errores,25,Lesión posible (C),Conductor de vehículo motorizado,20,Masculino
2015,December,24,11:00 AM - 12:00 noon,Jueves,Wayne County: Detroit,Accidente fuera de intersección,Not hit-and-run,Luz del día,No codificado y errores,35,Lesión posible (C),Conductor de vehículo motorizado,53,Masculino
2015,January,25,7:00 AM - 8:00 AM,Sunday,Wayne County: Wyandotte,Accidente fuera de intersección,Not hit-and-run,Oscuridad iluminada,No codificado y errores,30,Lesión grave sospechada (A),Conductor de vehículo motorizado,27,Femenino
2015,January,25,2:00 PM - 3:00 PM,Sunday,Wayne County: Detroit,Accidente en intersección,Not hit-and-run,Luz del día,No codificado y errores,25,Lesión posible (C),Conductor de vehículo motorizado,28,Masculino
2015,January,25,8:00 PM - 9:00 PM,Sunday,Wayne County: Detroit,Accidente fuera de intersección,Fuga,Dark unlighted,No codificado y errores,35,Lesión menor sospechada (B),Conductor de vehículo motorizado,DOB invalid,No codificado y errores
2015,Febrero,25,6:00 AM - 7:00 AM,Wednesday,Wayne County: Detroit,Accidente en intersección,Fuga,Dawn,No codificado y errores,30,Lesión posible (C),Conductor de vehículo motorizado,DOB invalid,No codificado y errores
2015,Marzo,25,6:00 AM - 7:00 AM,Wednesday,Wayne County: Taylor,Accidente en intersección,Not hit-and-run,Oscuridad iluminada,No codificado y errores,40,Lesión menor sospechada (B),Conductor de vehículo motorizado,22,Masculino
